_id,x,y,z,timestamp
67d686d98f4f34655f85204a,-0.06,-0.37,0.18,1742112473.4564967
67d686d98f4f34655f85204b,-0.06,-0.43,0.18,1742112473.9684947
67d686da8f4f34655f85204c,0,-0.43,0.12,1742112474.4794261
67d686da8f4f34655f85204d,-0.06,-0.37,0.18,1742112474.8903494
67d686db8f4f34655f85204e,-0.06,-0.43,0.18,1742112475.4032736
67d686db8f4f34655f85204f,0,-0.43,0.18,1742112475.9144142
67d686dc8f4f34655f852050,-0.06,-0.37,0.18,1742112476.426514
67d686dc8f4f34655f852051,0,-0.37,0.18,1742112476.938011
67d686dd8f4f34655f852052,-0.06,-0.43,0.18,1742112477.4496243
67d686dd8f4f34655f852053,0,-0.37,0.12,1742112477.9616446
67d686de8f4f34655f852054,0,-0.37,0.18,1742112478.474603
67d686de8f4f34655f852055,0,-0.37,0.18,1742112478.9865847
67d686df8f4f34655f852056,-0.06,-0.43,0.18,1742112479.49765
67d686e08f4f34655f852057,0,-0.37,0.18,1742112480.0104864
67d686e08f4f34655f852058,-0.06,-0.43,0.18,1742112480.631551
67d686e18f4f34655f852059,0,-0.43,0.18,1742112481.0338206
67d686e18f4f34655f85205a,-0.06,-0.37,0.18,1742112481.5462654
67d686e28f4f34655f85205b,-0.06,-0.37,0.18,1742112482.0577893
67d686e28f4f34655f85205c,-0.06,-0.43,0.18,1742112482.5722334
67d686e28f4f34655f85205d,-0.06,-0.43,0.12,1742112482.9796753
67d686e38f4f34655f85205e,-0.06,-0.37,0.18,1742112483.4923534
67d686e48f4f34655f85205f,0,-0.43,0.18,1742112484.002101
67d686e48f4f34655f852060,0,-0.37,0.18,1742112484.5154061
67d686e58f4f34655f852061,-0.06,-0.43,0.18,1742112485.027477
67d686e58f4f34655f852062,-0.06,-0.43,0.12,1742112485.5404973
67d686e68f4f34655f852063,-0.06,-0.43,0.18,1742112486.0519547
67d686e68f4f34655f852064,-0.06,-0.43,0.18,1742112486.5640337
67d686e78f4f34655f852065,0,-0.37,0.18,1742112487.075901
67d686e78f4f34655f852066,0,-0.43,0.18,1742112487.587787
67d686e88f4f34655f852067,-0.06,-0.37,0.18,1742112488.1004937
67d686e88f4f34655f852068,0,-0.43,0.18,1742112488.6111286
67d686e98f4f34655f852069,-0.06,-0.37,0.18,1742112489.1229627
67d686e98f4f34655f85206a,0,-0.43,0.18,1742112489.63567
67d686ea8f4f34655f85206b,-0.06,-0.43,0.18,1742112490.0447533
67d686ea8f4f34655f85206c,-0.06,-0.43,0.18,1742112490.5612247
67d686eb8f4f34655f85206d,-0.06,-0.43,0.18,1742112491.069063
67d686eb8f4f34655f85206e,-0.12,-0.43,0.18,1742112491.5806649
67d686ec8f4f34655f85206f,-0.12,-0.31,0.18,1742112492.0931923
67d686ec8f4f34655f852070,0,-0.37,0.18,1742112492.6052415
67d686ed8f4f34655f852071,-0.06,-0.37,0.18,1742112493.117616
67d686ed8f4f34655f852072,0,-0.43,0.18,1742112493.630538
67d686ee8f4f34655f852073,-0.06,-0.37,0.18,1742112494.250881
67d686ee8f4f34655f852074,-0.06,-0.37,0.18,1742112494.6526651
67d686ef8f4f34655f852075,-0.06,-0.43,0.18,1742112495.1650052
67d686ef8f4f34655f852076,0,-0.37,0.18,1742112495.676672
67d686f08f4f34655f852077,-0.06,-0.43,0.18,1742112496.1904724
67d686f08f4f34655f852078,-0.06,-0.37,0.18,1742112496.7007265
67d686f18f4f34655f852079,0,-0.24,0.12,1742112497.1111255
67d686f18f4f34655f85207a,0,-0.37,0.18,1742112497.622976
67d686f28f4f34655f85207b,0,-0.18,0.18,1742112498.2449033
67d686f28f4f34655f85207c,-0.06,-0.43,0.18,1742112498.6471798
67d686f38f4f34655f85207d,-0.06,-0.43,0.18,1742112499.1585803
67d686f38f4f34655f85207e,-0.06,-0.43,0.18,1742112499.7091143
67d686f48f4f34655f85207f,0,-0.37,0.18,1742112500.1851711
67d686f48f4f34655f852080,-0.06,-0.43,0.18,1742112500.6951401
67d686f58f4f34655f852081,-0.12,-0.43,0.18,1742112501.206269
67d686f58f4f34655f852082,-0.06,-0.37,0.18,1742112501.7188723
67d686f68f4f34655f852083,0,-0.37,0.12,1742112502.23119
67d686f68f4f34655f852084,-0.06,-0.43,0.18,1742112502.7424855
67d686f78f4f34655f852085,0,-0.37,0.18,1742112503.2552345
67d686f78f4f34655f852086,-0.06,-0.43,0.18,1742112503.7662237
67d686f88f4f34655f852087,-0.06,-0.37,0.12,1742112504.2784667
67d686f88f4f34655f852088,0,-0.37,0.18,1742112504.6887717
67d686f98f4f34655f852089,0,-0.37,0.18,1742112505.2006
67d686f98f4f34655f85208a,-0.06,-0.43,0.12,1742112505.7127287
67d686fa8f4f34655f85208b,0,-0.43,0.18,1742112506.2253942
67d686fa8f4f34655f85208c,-0.06,-0.37,0.18,1742112506.7361443
67d686fb8f4f34655f85208d,0,-0.43,0.18,1742112507.247914
67d686fb8f4f34655f85208e,-0.06,-0.43,0.18,1742112507.7607367
67d686fc8f4f34655f85208f,-0.06,-0.43,0.18,1742112508.2737617
67d686fc8f4f34655f852090,-0.06,-0.43,0.18,1742112508.7838664
67d686fd8f4f34655f852091,-0.06,-0.37,0.12,1742112509.3993156
67d686fe8f4f34655f852092,0,-0.43,0.12,1742112510.0141792
67d686fe8f4f34655f852093,0,-0.37,0.12,1742112510.6286185
67d686ff8f4f34655f852094,-0.06,-0.43,0.18,1742112511.2444372
67d686ff8f4f34655f852095,-0.06,-0.43,0.18,1742112511.8563504
67d687008f4f34655f852096,0,-0.43,0.12,1742112512.4705818
67d687008f4f34655f852097,-0.06,-0.43,0.18,1742112512.4735894
67d687018f4f34655f852098,0,-0.37,0.18,1742112513.085604
67d687018f4f34655f852099,0,-0.37,0.18,1742112513.699913
67d687028f4f34655f85209a,-0.06,-0.37,0.18,1742112514.2123208
67d687028f4f34655f85209b,0,-0.37,0.18,1742112514.5194619
67d687028f4f34655f85209c,0,-0.37,0.18,1742112514.826425
67d687038f4f34655f85209d,0,-0.43,0.18,1742112515.3385253
67d687038f4f34655f85209e,0,-0.37,0.18,1742112515.850413
67d687048f4f34655f85209f,-0.06,-0.43,0.18,1742112516.3674066
67d687048f4f34655f8520a0,0,-0.37,0.18,1742112516.8733644
67d687058f4f34655f8520a1,0,-0.43,0.12,1742112517.387119
67d687058f4f34655f8520a2,0,-0.43,0.18,1742112517.9998102
67d687068f4f34655f8520a3,0,-0.43,0.18,1742112518.6149719
67d687078f4f34655f8520a4,-0.06,-0.37,0.18,1742112519.2286851
67d687078f4f34655f8520a5,0,-0.37,0.18,1742112519.8436542
67d687088f4f34655f8520a6,-0.06,-0.43,0.18,1742112520.46135
67d687098f4f34655f8520a7,0,-0.43,0.18,1742112521.0719178
67d687098f4f34655f8520a8,0,-0.43,0.18,1742112521.073993
67d687098f4f34655f8520a9,-0.06,-0.43,0.18,1742112521.3792934
67d687098f4f34655f8520aa,-0.06,-0.37,0.18,1742112521.8916917
67d6870a8f4f34655f8520ab,0,-0.37,0.18,1742112522.4036348
67d6870a8f4f34655f8520ac,0,-0.43,0.18,1742112522.91567
67d6870b8f4f34655f8520ad,0,-0.31,0.18,1742112523.4275277
67d6870b8f4f34655f8520ae,-0.06,-0.43,0.18,1742112523.9387176
67d6870c8f4f34655f8520af,0,-0.37,0.18,1742112524.4513218
67d6870c8f4f34655f8520b0,-0.06,-0.43,0.12,1742112524.9630227
67d6870d8f4f34655f8520b1,0,-0.37,0.18,1742112525.475439
67d6870d8f4f34655f8520b2,0,-0.43,0.18,1742112525.8847764
67d6870e8f4f34655f8520b3,0,-0.37,0.18,1742112526.3954825
67d6870e8f4f34655f8520b4,-0.06,-0.37,0.18,1742112526.9097176
67d6870f8f4f34655f8520b5,0,-0.37,0.18,1742112527.4208565
67d6870f8f4f34655f8520b6,0,-0.37,0.18,1742112527.9327838
67d687108f4f34655f8520b7,-0.06,-0.37,0.18,1742112528.4456215
67d687108f4f34655f8520b8,0,-0.37,0.18,1742112528.9568439
67d687118f4f34655f8520b9,-0.06,-0.43,0.18,1742112529.4684858
67d687118f4f34655f8520ba,0,-0.43,0.18,1742112529.9813015
67d687128f4f34655f8520bb,0,-0.37,0.18,1742112530.4932086
67d687138f4f34655f8520bc,0,-0.43,0.18,1742112531.0048933
67d687138f4f34655f8520bd,-0.06,-0.43,0.18,1742112531.5181093
67d687148f4f34655f8520be,0,-0.43,0.18,1742112532.028934
67d687148f4f34655f8520bf,-0.06,-0.43,0.18,1742112532.5406075
67d687158f4f34655f8520c0,0,-0.43,0.18,1742112533.053403
67d687158f4f34655f8520c1,-0.06,-0.37,0.18,1742112533.5648015
67d687158f4f34655f8520c2,-0.06,-0.43,0.12,1742112533.9742515
67d687168f4f34655f8520c3,0,-0.43,0.18,1742112534.4867837
67d687178f4f34655f8520c4,0,-0.37,0.18,1742112535.0000062
67d687188f4f34655f8520c5,0,-0.37,0.18,1742112536.0228179
67d687188f4f34655f8520c6,-0.06,-0.37,0.18,1742112536.3295352
67d687188f4f34655f8520c7,0,-0.37,0.18,1742112536.6366537
67d687198f4f34655f8520c8,-0.06,-0.43,0.18,1742112537.0471132
67d687198f4f34655f8520c9,0,-0.37,0.18,1742112537.5586789
67d6871a8f4f34655f8520ca,0,-0.37,0.18,1742112538.0705974
67d6871a8f4f34655f8520cb,0,-0.37,0.18,1742112538.5830672
67d6871b8f4f34655f8520cc,-0.06,-0.37,0.18,1742112539.2083187
67d6871b8f4f34655f8520cd,0,-0.43,0.18,1742112539.709001
67d6871c8f4f34655f8520ce,0,-0.37,0.18,1742112540.1188319
67d6871c8f4f34655f8520cf,-0.06,-0.37,0.18,1742112540.6304476
67d6871d8f4f34655f8520d0,0,-0.37,0.18,1742112541.0408585
67d6871d8f4f34655f8520d1,0,-0.37,0.18,1742112541.5521612
67d6871e8f4f34655f8520d2,0,-0.37,0.18,1742112542.0640514
67d6871e8f4f34655f8520d3,0,-0.37,0.18,1742112542.576616
67d6871f8f4f34655f8520d4,-0.06,-0.37,0.18,1742112543.0887313
67d6871f8f4f34655f8520d5,-0.06,-0.43,0.12,1742112543.6004548
67d687208f4f34655f8520d6,0,-0.37,0.18,1742112544.1125226
67d687208f4f34655f8520d7,0,-0.43,0.18,1742112544.624543
67d687218f4f34655f8520d8,0,-0.37,0.18,1742112545.1361716
67d687218f4f34655f8520d9,0,-0.37,0.18,1742112545.6488564
67d687228f4f34655f8520da,0,-0.37,0.18,1742112546.1604676
67d687228f4f34655f8520db,0,-0.37,0.18,1742112546.6719716
67d687238f4f34655f8520dc,0,-0.43,0.18,1742112547.1844163
67d687238f4f34655f8520dd,0,-0.37,0.18,1742112547.6964893
67d687248f4f34655f8520de,-0.06,-0.43,0.18,1742112548.1063275
67d687248f4f34655f8520df,0,-0.37,0.18,1742112548.6184137
67d687258f4f34655f8520e0,0,-0.37,0.18,1742112549.1300695
67d687258f4f34655f8520e1,0,-0.37,0.18,1742112549.6497262
67d687268f4f34655f8520e2,0,-0.37,0.18,1742112550.1540504
67d687268f4f34655f8520e3,0,-0.37,0.18,1742112550.6655412
67d687278f4f34655f8520e4,-0.06,-0.37,0.18,1742112551.178286
67d687278f4f34655f8520e5,0,-0.43,0.12,1742112551.6901922
67d687288f4f34655f8520e6,0,-0.37,0.18,1742112552.201642
67d687288f4f34655f8520e7,0,-0.37,0.18,1742112552.7138813
67d687298f4f34655f8520e8,-0.06,-0.43,0.12,1742112553.2260575
67d687298f4f34655f8520e9,0,-0.43,0.18,1742112553.737935
67d6872a8f4f34655f8520ea,0,-0.37,0.18,1742112554.25015
67d6872a8f4f34655f8520eb,0,-0.37,0.18,1742112554.8732057
67d6872b8f4f34655f8520ec,0,-0.37,0.18,1742112555.375995
67d6872b8f4f34655f8520ed,0,-0.37,0.18,1742112555.683239
67d6872c8f4f34655f8520ee,-0.06,-0.37,0.12,1742112556.1958039
67d6872c8f4f34655f8520ef,-0.06,-0.37,0.18,1742112556.7072558
67d6872d8f4f34655f8520f0,-0.06,-0.37,0.18,1742112557.2197332
67d6872d8f4f34655f8520f1,-0.06,-0.37,0.18,1742112557.7315154
67d6872e8f4f34655f8520f2,0,-0.37,0.18,1742112558.2502627
67d6872e8f4f34655f8520f3,0,-0.37,0.18,1742112558.756224
67d6872f8f4f34655f8520f4,0,-0.37,0.18,1742112559.2678862
67d6872f8f4f34655f8520f5,0,-0.37,0.18,1742112559.7798436
67d687308f4f34655f8520f6,0,-0.43,0.12,1742112560.2921107
67d687308f4f34655f8520f7,0,-0.37,0.18,1742112560.8033903
67d687318f4f34655f8520f8,0,-0.37,0.18,1742112561.3150797
67d687318f4f34655f8520f9,0,-0.37,0.18,1742112561.827999
67d687328f4f34655f8520fa,0,-0.37,0.18,1742112562.347255
67d687328f4f34655f8520fb,0,-0.37,0.18,1742112562.748789
67d687338f4f34655f8520fc,0,-0.37,0.18,1742112563.2605112
67d687338f4f34655f8520fd,0,-0.37,0.18,1742112563.7730904
67d687348f4f34655f8520fe,0,-0.43,0.18,1742112564.2863562
67d687348f4f34655f8520ff,0,-0.43,0.18,1742112564.7971654
67d687358f4f34655f852100,-0.06,-0.37,0.18,1742112565.3102517
67d687358f4f34655f852101,-0.06,-0.37,0.18,1742112565.8206189
67d687368f4f34655f852102,-0.06,-0.43,0.12,1742112566.3334274
67d687368f4f34655f852103,-0.06,-0.31,0.12,1742112566.844416
67d687378f4f34655f852104,0,-0.43,0.12,1742112567.3575265
67d687378f4f34655f852105,0,-0.37,0.12,1742112567.9815202
67d687388f4f34655f852106,0,-0.37,0.18,1742112568.3803759
67d687388f4f34655f852107,-0.06,-0.37,0.18,1742112568.893042
67d687398f4f34655f852108,0,-0.43,0.12,1742112569.515809
67d687398f4f34655f852109,-0.06,-0.37,0.18,1742112569.8142962
67d6873a8f4f34655f85210a,0,-0.43,0.18,1742112570.3278837
67d6873a8f4f34655f85210b,0,-0.37,0.18,1742112570.8385174
67d6873b8f4f34655f85210c,0,-0.43,0.18,1742112571.3505545
67d6873b8f4f34655f85210d,-0.06,-0.37,0.18,1742112571.863901
67d6873c8f4f34655f85210e,0,-0.31,0.18,1742112572.3747637
67d6873c8f4f34655f85210f,0.06,-0.37,0.18,1742112572.8869097
67d6873d8f4f34655f852110,0,-0.37,0.18,1742112573.398468
67d6873d8f4f34655f852111,0,-0.43,0.18,1742112573.9107966
67d6873e8f4f34655f852112,-0.06,-0.43,0.12,1742112574.4229116
67d6873e8f4f34655f852113,0,-0.37,0.18,1742112574.934363
67d6873f8f4f34655f852114,0,-0.37,0.18,1742112575.4471133
67d6873f8f4f34655f852115,0,-0.37,0.18,1742112575.9583824
67d687408f4f34655f852116,0,-0.37,0.18,1742112576.470607
67d687408f4f34655f852117,0,-0.43,0.18,1742112576.8805683
67d687418f4f34655f852118,0,-0.37,0.18,1742112577.392425
67d687418f4f34655f852119,0,-0.37,0.12,1742112577.9047756
67d687428f4f34655f85211a,0,-0.37,0.18,1742112578.4160283
67d687428f4f34655f85211b,0,-0.37,0.18,1742112578.9285471
67d687438f4f34655f85211c,0,-0.37,0.18,1742112579.4410765
67d687438f4f34655f85211d,0,-0.37,0.18,1742112579.9528606
67d687448f4f34655f85211e,-0.06,-0.37,0.18,1742112580.4648025
67d687448f4f34655f85211f,-0.06,-0.37,0.18,1742112580.9764903
67d687458f4f34655f852120,0,-0.43,0.12,1742112581.4899318
67d687468f4f34655f852121,0,-0.37,0.12,1742112582.0004227
67d687468f4f34655f852122,-0.06,-0.37,0.18,1742112582.512439
67d687478f4f34655f852123,0,-0.43,0.12,1742112583.0248017
67d687478f4f34655f852124,0,-0.37,0.18,1742112583.5363393
67d687488f4f34655f852125,-0.06,-0.43,0.18,1742112584.0487652
67d687488f4f34655f852126,0,-0.37,0.12,1742112584.5607538
67d687488f4f34655f852127,0,-0.43,0.24,1742112584.9698913
67d687498f4f34655f852128,-0.06,-0.43,0.18,1742112585.4821084
67d687498f4f34655f852129,0,-0.43,0.18,1742112585.9948175
67d6874a8f4f34655f85212a,0,-0.37,0.18,1742112586.6164043
67d6874b8f4f34655f85212b,-0.06,-0.37,0.12,1742112587.018427
67d6874b8f4f34655f85212c,-0.06,-0.37,0.18,1742112587.5297573
67d6874c8f4f34655f85212d,-0.06,-0.37,0.18,1742112588.0419219
67d6874c8f4f34655f85212e,-0.06,-0.37,0.18,1742112588.5536704
67d6874d8f4f34655f85212f,-0.06,-0.43,0.18,1742112589.0663204
67d6874d8f4f34655f852130,-0.06,-0.37,0.18,1742112589.5777183
67d6874e8f4f34655f852131,-0.06,-0.43,0.24,1742112590.0908363
67d6874e8f4f34655f852132,-0.06,-0.37,0.18,1742112590.6019957
67d6874f8f4f34655f852133,0,-0.37,0.18,1742112591.114218
67d6874f8f4f34655f852134,0,-0.37,0.18,1742112591.6274676
67d687508f4f34655f852135,0,-0.37,0.12,1742112592.0361142
67d687508f4f34655f852136,-0.06,-0.37,0.18,1742112592.5501788
67d687518f4f34655f852137,-0.06,-0.37,0.18,1742112593.0598261
67d687518f4f34655f852138,-0.06,-0.37,0.12,1742112593.5717428
67d687528f4f34655f852139,0.24,-0.73,0.18,1742112594.083586
67d687528f4f34655f85213a,-0.06,-0.37,0.12,1742112594.5964577
67d687538f4f34655f85213b,-0.12,-0.37,0.18,1742112595.107172
67d687538f4f34655f85213c,0,-0.37,0.24,1742112595.6202176
67d687548f4f34655f85213d,0,-0.37,0.18,1742112596.131885
67d687548f4f34655f85213e,-0.06,-0.37,0.18,1742112596.6434443
67d687558f4f34655f85213f,-0.06,-0.43,0.18,1742112597.1552374
67d687558f4f34655f852140,0,-0.37,0.18,1742112597.6675057
67d687568f4f34655f852141,0,-0.37,0.18,1742112598.1794116
67d687568f4f34655f852142,0,-0.37,0.18,1742112598.801456
67d687578f4f34655f852143,0,-0.37,0.18,1742112599.101287
67d687578f4f34655f852144,0,-0.37,0.18,1742112599.6142936
67d687588f4f34655f852145,0,-0.37,0.24,1742112600.1250467
67d687588f4f34655f852146,0,-0.37,0.18,1742112600.6369662
67d687598f4f34655f852147,0,-0.37,0.18,1742112601.1497624
67d687598f4f34655f852148,0,-0.43,0.18,1742112601.6615822
67d6875a8f4f34655f852149,-0.06,-0.37,0.18,1742112602.1732242
67d6875a8f4f34655f85214a,-0.06,-0.43,0.18,1742112602.6854823
67d6875b8f4f34655f85214b,0,-0.37,0.18,1742112603.1986926
67d6875b8f4f34655f85214c,0,-0.37,0.18,1742112603.7094557
67d6875c8f4f34655f85214d,-0.06,-0.37,0.18,1742112604.220911
67d6875c8f4f34655f85214e,-0.06,-0.37,0.18,1742112604.7342958
67d6875d8f4f34655f85214f,0,-0.37,0.18,1742112605.2455082
67d6875d8f4f34655f852150,0,-0.37,0.12,1742112605.7566304
67d6875e8f4f34655f852151,0,-0.37,0.18,1742112606.1653872
67d6875e8f4f34655f852152,0,-0.37,0.18,1742112606.6774924
67d6875f8f4f34655f852153,-0.06,-0.37,0.18,1742112607.1900153
67d6875f8f4f34655f852154,-0.06,-0.37,0.18,1742112607.7024589
67d687608f4f34655f852155,-0.06,-0.37,0.18,1742112608.2136354
67d687608f4f34655f852156,-0.06,-0.37,0.12,1742112608.7265987
67d687618f4f34655f852157,-0.12,-0.43,0.12,1742112609.238175
67d687618f4f34655f852158,-0.06,-0.37,0.18,1742112609.7502098
67d687628f4f34655f852159,0,-0.37,0.18,1742112610.262471
67d687628f4f34655f85215a,0,-0.37,0.18,1742112610.7748723
67d687638f4f34655f85215b,-0.06,-0.37,0.18,1742112611.2864602
67d687638f4f34655f85215c,0,-0.37,0.18,1742112611.7989564
67d687648f4f34655f85215d,0,-0.43,0.24,1742112612.3105438
67d687648f4f34655f85215e,0,-0.37,0.12,1742112612.8224437
67d687658f4f34655f85215f,0,-0.37,0.18,1742112613.3354244
67d687658f4f34655f852160,0,-0.37,0.18,1742112613.7444973
67d687668f4f34655f852161,-0.06,-0.37,0.18,1742112614.6664274
67d687668f4f34655f852162,-0.06,-0.37,0.18,1742112614.9731772
67d687678f4f34655f852163,-0.06,-0.37,0.18,1742112615.2805474
67d687678f4f34655f852164,0,-0.37,0.18,1742112615.793252
67d687688f4f34655f852165,0,-0.37,0.12,1742112616.3054454
67d687688f4f34655f852166,0,-0.43,0.18,1742112616.81879
67d687698f4f34655f852167,0,-0.43,0.18,1742112617.328325
67d687698f4f34655f852168,-15.62,-0.37,0.18,1742112617.839949
67d6876a8f4f34655f852169,0,-0.37,0.18,1742112618.351833
67d6876a8f4f34655f85216a,-0.06,-0.37,0.18,1742112618.8644643
67d6876b8f4f34655f85216b,-0.06,-0.37,0.18,1742112619.3757546
67d6876b8f4f34655f85216c,-0.06,-0.37,0.18,1742112619.887709
67d6876c8f4f34655f85216d,-0.06,-0.43,0.18,1742112620.4002812
67d6876c8f4f34655f85216e,-0.06,-0.37,0.18,1742112620.8097627
67d6876d8f4f34655f85216f,0,-0.37,0.18,1742112621.3226483
67d6876d8f4f34655f852170,0,-0.37,0.18,1742112621.8338134
67d6876e8f4f34655f852171,-0.06,-0.37,0.18,1742112622.3469164
67d6876e8f4f34655f852172,-0.06,-0.37,0.18,1742112622.857988
67d6876f8f4f34655f852173,-0.18,-0.24,0.18,1742112623.3693392
67d6876f8f4f34655f852174,-0.06,-0.43,0.18,1742112623.8828697
67d687708f4f34655f852175,-0.06,-0.37,0.18,1742112624.3936498
67d687708f4f34655f852176,0,-0.37,0.18,1742112624.9058533
67d687718f4f34655f852177,0,-0.37,0.18,1742112625.4190178
67d687718f4f34655f852178,0,-0.43,0.18,1742112625.9298272
67d687728f4f34655f852179,-0.06,-0.37,0.18,1742112626.4432704
67d687728f4f34655f85217a,-0.06,-0.43,0.18,1742112626.954908
67d687738f4f34655f85217b,0,-0.37,0.18,1742112627.4666302
67d687738f4f34655f85217c,0,-0.37,0.18,1742112627.875159
67d687748f4f34655f85217d,0,-0.37,0.18,1742112628.3876553
67d687748f4f34655f85217e,0,-0.37,0.18,1742112628.8986518
67d687758f4f34655f85217f,0,-0.37,0.18,1742112629.4106724
67d687768f4f34655f852180,-0.06,-0.37,0.18,1742112630.3320556
67d687768f4f34655f852181,0,-0.37,0.18,1742112630.6395075
67d687768f4f34655f852182,-0.06,-0.37,0.18,1742112630.9471502
67d687778f4f34655f852183,0,-0.43,0.18,1742112631.4610894
67d687778f4f34655f852184,-0.06,-0.37,0.18,1742112631.9714825
67d687788f4f34655f852185,0,-0.43,0.18,1742112632.4820836
67d687788f4f34655f852186,-0.06,-0.37,0.18,1742112632.9953094
67d687798f4f34655f852187,0,-0.37,0.18,1742112633.5062883
67d6877a8f4f34655f852188,0,-0.37,0.18,1742112634.0197053
67d6877a8f4f34655f852189,0,-0.43,0.18,1742112634.531349
67d6877a8f4f34655f85218a,-0.06,-0.43,0.18,1742112634.9413486
67d6877b8f4f34655f85218b,0,-0.37,0.18,1742112635.4533832
67d6877b8f4f34655f85218c,-0.06,-0.37,0.18,1742112635.966649
67d6877c8f4f34655f85218d,-0.06,-0.37,0.18,1742112636.4767857
67d6877c8f4f34655f85218e,0,-0.37,0.18,1742112636.9893072
67d6877d8f4f34655f85218f,-0.06,-0.37,0.18,1742112637.5011008
67d6877e8f4f34655f852190,0,-0.37,0.18,1742112638.127308
67d6877e8f4f34655f852191,-0.06,-0.37,0.18,1742112638.6270368
67d6877f8f4f34655f852192,0,-0.37,0.18,1742112639.0390096
67d6877f8f4f34655f852193,-0.06,-0.43,0.18,1742112639.5492873
67d687808f4f34655f852194,-0.06,-0.37,0.18,1742112640.061429
67d687808f4f34655f852195,0,-0.37,0.18,1742112640.5734575
67d687818f4f34655f852196,0,-0.37,0.18,1742112641.084888
67d687818f4f34655f852197,0,-0.37,0.18,1742112641.597596
67d687828f4f34655f852198,0,-0.37,0.18,1742112642.10827
67d687828f4f34655f852199,-0.06,-0.37,0.18,1742112642.620643
67d687838f4f34655f85219a,-0.06,-0.37,0.18,1742112643.029915
67d687838f4f34655f85219b,0,-0.37,0.18,1742112643.5420804
67d687848f4f34655f85219c,0,-0.37,0.18,1742112644.0542715
67d687848f4f34655f85219d,-0.06,-0.37,0.18,1742112644.5686128
67d687858f4f34655f85219e,-0.06,-0.37,0.18,1742112645.0792894
67d687868f4f34655f85219f,-0.06,-0.37,0.18,1742112646.0011768
67d687868f4f34655f8521a0,-0.06,-0.37,0.18,1742112646.308401
67d687868f4f34655f8521a1,-0.06,-0.37,0.24,1742112646.6147745
67d687878f4f34655f8521a2,-0.06,-0.37,0.12,1742112647.1259418
67d687878f4f34655f8521a3,0,-0.43,0.18,1742112647.6382825
67d687888f4f34655f8521a4,0,-0.37,0.18,1742112648.150866
67d687888f4f34655f8521a5,-0.06,-0.37,0.18,1742112648.6624749
67d687898f4f34655f8521a6,-0.06,-0.37,0.18,1742112649.2850049
67d687898f4f34655f8521a7,-0.06,-0.37,0.18,1742112649.686343
67d6878a8f4f34655f8521a8,-0.06,-0.37,0.18,1742112650.096413
67d6878a8f4f34655f8521a9,0,-0.37,0.18,1742112650.608812
67d6878b8f4f34655f8521aa,0,-0.37,0.18,1742112651.1213026
67d6878b8f4f34655f8521ab,0,-0.37,0.18,1742112651.6327696
67d6878c8f4f34655f8521ac,-0.06,-0.43,0.24,1742112652.1466973
67d6878c8f4f34655f8521ad,-15.62,-0.37,0.18,1742112652.6561532
67d6878d8f4f34655f8521ae,0,-0.37,0.18,1742112653.2806845
67d6878d8f4f34655f8521af,-0.06,-0.37,0.18,1742112653.680187
67d6878e8f4f34655f8521b0,-0.06,-0.37,0.18,1742112654.192511
67d6878e8f4f34655f8521b1,0,-0.37,0.18,1742112654.7078838
67d6878f8f4f34655f8521b2,0,-0.37,0.18,1742112655.2169955
67d6878f8f4f34655f8521b3,-0.06,-0.37,0.18,1742112655.838508
67d687908f4f34655f8521b4,-0.06,-0.37,0.18,1742112656.241048
67d687908f4f34655f8521b5,-0.06,-0.37,0.18,1742112656.7520883
67d687918f4f34655f8521b6,-0.06,-0.43,0.18,1742112657.1615953
67d687918f4f34655f8521b7,-0.06,-0.37,0.18,1742112657.674487
67d687928f4f34655f8521b8,0,-0.37,0.18,1742112658.186415
67d687928f4f34655f8521b9,-0.06,-0.37,0.18,1742112658.698478
67d687938f4f34655f8521ba,0,-0.37,0.18,1742112659.2096717
67d687938f4f34655f8521bb,0,-0.37,0.18,1742112659.722273
67d687948f4f34655f8521bc,-0.06,-0.37,0.18,1742112660.233668
67d687948f4f34655f8521bd,0,-0.37,0.18,1742112660.7457757
67d687958f4f34655f8521be,0,-0.31,0.18,1742112661.6672873
67d687958f4f34655f8521bf,0,-0.37,0.24,1742112661.9743316
67d687968f4f34655f8521c0,0,-0.37,0.18,1742112662.2814167
67d687968f4f34655f8521c1,-0.06,-0.37,0.18,1742112662.7930238
67d687978f4f34655f8521c2,0,-0.43,0.18,1742112663.3061366
67d687978f4f34655f8521c3,-0.06,-0.31,0.18,1742112663.8187075
67d687988f4f34655f8521c4,0,-0.37,0.18,1742112664.3303063
67d687988f4f34655f8521c5,-0.06,-0.37,0.18,1742112664.7419162
67d687998f4f34655f8521c6,0,-0.37,0.18,1742112665.252228
67d687998f4f34655f8521c7,0,-0.37,0.18,1742112665.764042
67d6879a8f4f34655f8521c8,-15.62,-0.37,0.18,1742112666.276234
67d6879a8f4f34655f8521c9,-0.06,-0.37,0.18,1742112666.7878458
67d6879b8f4f34655f8521ca,0,-0.31,0.18,1742112667.300742
67d6879b8f4f34655f8521cb,-0.06,-0.37,0.18,1742112667.8114915
67d6879c8f4f34655f8521cc,-0.06,-0.37,0.18,1742112668.3236485
67d6879c8f4f34655f8521cd,0,-0.37,0.18,1742112668.8356698
67d6879d8f4f34655f8521ce,0,-0.37,0.12,1742112669.3479867
